sentence,sentiment
"but , it was packed well and arrived with no damage whatsoever !",2
when it does run it runs great .,2
"i am not fond of touchpads anyway , so probably not the best one to judge them .",0
but as it stands still makes a great mobile device with excellent battery life to boot .,2
we ' ve got android nougat on beta running pretty well now .,2
"The price was acceptable, and it was satisfactory.",1
"The menu was adequate, and it was satisfactory.",1
"i have used this computer daily now for about 6 months , spending hours per day on it for an emt / paramedic class .",1
this makes this chromebook closer to a real computer .,2
it runs android apps with power and quality .,2
"this laptop ' s construction is cheap and flimsy , the battery is not removable and the back case is nearly impossible to take off without damaging it .",0
i don ' t like this .,0
kinda small but good quality !,0
"very disappointing , samsung !",0
price is good,2
touch screen is really responsive .,2
the built - in speaker is below average .,0
"i ' m travelling overseas with it , and it goes everywhere i do and does everything i do - except i can no longer multitask and annoy my mother in video calls !",2
note : i haven ' t had any issues with the touchscreen at all .,2
the sound isn ' t great on both devices but they ' ll suffice ; at least the asus speakers are side - firing and not coming from the bottom like the pro .,2
display is ok not great .,1
"The decor was satisfactory, but not remarkable.",1
"The decor was fine, but not remarkable.",1
"The location was satisfactory, but not remarkable.",1
i ' m amazed at this product that has the same build as the other acer chromebooks .,2
overall this is a home run purchase and i can ' t say enough good things about the asus c302 .,2
after some googling i realized that the wifi issue was related to bluetooth being on .,0
"the computer was a 50 - 50 chance to boot from day one , but we figured it needed to run updates and get settled .",0
"The decor was average, and it was fine.",1
"the aluminum body looks great , but feels cheap and thin .",2
"The price was passable, and nothing stood out.",1
"the keyboard was a bonus for me : i really like having the number pad for when working with spreadsheets and such , and this size laptop doesn ' t always have one .",2
one thing keeps it from getting a five - star rave from me .,0
both forward and rear facing cameras would be nice too .,2
the notebook is very well built and it could easily pass as a high - end machine .,2
but the worse webcam i ' ve seen in a while and the battery dies very fast .,0
"netflix and hulu seem to be working for the most part so far , but amazon prime and xfinity stream are both having issues .",1
"build quality seems ok , keyboard is not flimsy or too firm .",2
this is not a new unit .,0
"it worked properly for less than a week , and the touch screen stopped functioning again .",0
"i tried the unit at best buy and to be honest , it felt a bit flimsy as a laptop .",0
"The menu was acceptable, but not remarkable.",1
it starts up fast .,2
"this product is built well , but it won ' t run the one android app i hoped it would run , and for whatever reason the app and os update download speeds are abysmal .",2
speakers sound tinny .,0
i think it works well except for the wifi which is spotty .,2
it also has a lot of space and memory .,2
this bios is horrible .,0
- i swear my screen periodically changes brightness but i can ' t tell if this is my imagination or not .,0
"thanks to its ssd , it boots windows 10 pretty fast , bloatware is kept to a minimum ( please uninstall norton before doing anything else .",2
i ventured back to the macbook pro world and purchased this model after much research .,2
"The cleanliness was reasonable, but nothing special.",1
definitely has issues with windows 10 .,0
bought an acer computer that did not work .,0
the key board is one of the best i ' ve ever typed on .,2
"however , there is screen glare , even in a normally lit room , not just a brightly lit room .",0
"the keyboard is great , and it ' s backlit !",2
"i ' m not sure when this feature was introduced , but it is very welcome .",2
i love the airdrop and receiving imessages on my mbp ( although it can cut into productivity if you ' re not careful ) .,2
i am truly enjoying my laptop after one month .,2
battery life has been very good .,2
usb ports are too hard to plug and unplug,0
"the only detail that i have to reproach is that the connection cables are a little dirty , but in acceptable condition .",1
i have had this computer for almost a year now and i love it .,2
"in contrast of that , this laptop ' s cpu is very powerful .",2
